"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"8b42a9fa-4987-4e70-91cf-aa4d7cfa488c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:35","19.2","19.2° C","100"
"1f386297-be31-4b85-8d9a-dfcffa72dff9","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:25","19.1","19.1° C","100"
"a7fa1f76-1674-4161-b2b6-073e79b7bbad","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:15","19","19° C","100"
"891e85a5-8631-4ccf-82c9-87f660d298ab","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 10:05","18.9","18.9° C","100"
"9aceda34-bf0c-4567-a418-5d5dd53906a5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:55","18.8","18.8° C","100"
"3bf25c54-303d-4a07-82ad-acbde6628aff","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:45","18.7","18.7° C","100"
"35bcc5e5-1855-460b-b10e-b4b6e1079a8d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:35","18.6","18.6° C","100"
"cc00ede4-4d79-4195-98ea-77968495f467","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:25","18.5","18.5° C","100"
"539caf4a-4670-44e7-b36e-03ba80251ea5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:15","18.5","18.5° C","100"
"f0bea759-7b2a-497a-84a2-1cf6ea80a6d0","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 09:05","18.4","18.4° C","100"
"27913e77-272d-4e85-9c5c-c39b82d40672","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:55","18.3","18.3° C","100"
"c6b85a2c-1ace-4983-a9e0-1823722c60f4","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:45","18.3","18.3° C","100"
"60487c22-c1b9-42f8-86ad-c038f3d766f5","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:35","18.2","18.2° C","100"
"8face081-3f96-4def-8c92-70a9e539101c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:25","18.1","18.1° C","100"
"61ec5878-04b2-4796-bcfb-70e48db4c19b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:15","18.1","18.1° C","100"
"ba9c95b4-9ebd-431e-832b-ca1065dfc25c","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 08:05","18","18° C","100"
"67aa3719-1754-4d02-9978-40e0267fae0d","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:55","18","18° C","100"
"ba3f3326-1ac5-4571-87eb-8a37c29679d9","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:45","17.9","17.9° C","100"
"e9cfeaf5-3100-4d7d-9c2f-286473490c9b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:35","17.9","17.9° C","100"
"0ec8c746-ff5e-448f-95cb-cec7b3a28604","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:25","17.9","17.9° C","100"
"ebac9a6e-f1eb-488f-9351-c7bfe0900827","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:15","17.9","17.9° C","100"
"5e395890-c2d0-4d16-a021-f1b98e04149b","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 07:05","17.9","17.9° C","100"
